(alpha=0.10 x ell=0.10),(alpha=0.10 x ell=1.00),(alpha=0.10 x ell=10.00),(alpha=0.20 x ell=0.10),(alpha=0.20 x ell=1.00),(alpha=0.20 x ell=10.00),(alpha=0.30 x ell=0.10),(alpha=0.30 x ell=1.00),(alpha=0.30 x ell=10.00),(alpha=0.40 x ell=0.10),(alpha=0.40 x ell=1.00),(alpha=0.40 x ell=10.00),(alpha=0.50 x ell=0.10),(alpha=0.50 x ell=1.00),(alpha=0.50 x ell=10.00),(alpha=0.60 x ell=0.10),(alpha=0.60 x ell=1.00),(alpha=0.60 x ell=10.00),(alpha=0.70 x ell=0.10),(alpha=0.70 x ell=1.00),(alpha=0.70 x ell=10.00),(alpha=0.80 x ell=0.10),(alpha=0.80 x ell=1.00),(alpha=0.80 x ell=10.00),(alpha=0.90 x ell=0.10),(alpha=0.90 x ell=1.00),(alpha=0.90 x ell=10.00),(alpha=1.00 x ell=0.10),(alpha=1.00 x ell=1.00),(alpha=1.00 x ell=10.00),(alpha=1.10 x ell=0.10),(alpha=1.10 x ell=1.00),(alpha=1.10 x ell=10.00),(alpha=1.20 x ell=0.10),(alpha=1.20 x ell=1.00),(alpha=1.20 x ell=10.00),(alpha=1.30 x ell=0.10),(alpha=1.30 x ell=1.00),(alpha=1.30 x ell=10.00),(alpha=1.40 x ell=0.10),(alpha=1.40 x ell=1.00),(alpha=1.40 x ell=10.00),(alpha=1.50 x ell=0.10),(alpha=1.50 x ell=1.00),(alpha=1.50 x ell=10.00),(alpha=1.60 x ell=0.10),(alpha=1.60 x ell=1.00),(alpha=1.60 x ell=10.00),(alpha=1.70 x ell=0.10),(alpha=1.70 x ell=1.00),(alpha=1.70 x ell=10.00),(alpha=1.80 x ell=0.10),(alpha=1.80 x ell=1.00),(alpha=1.80 x ell=10.00),(alpha=1.90 x ell=0.10),(alpha=1.90 x ell=1.00),(alpha=1.90 x ell=10.00),(alpha=2.00 x ell=0.10),(alpha=2.00 x ell=1.00),(alpha=2.00 x ell=10.00)
16.468295,101.947878,54026269.795735,0.742443,4.064373,1005.533035,1.061357,0.012407,2.749384,6.512962,0.007708,735.574986,0.240482,0.658018,8.661182,0.161325,0.058737,141.132851,0.182500,0.379465,1.049526,0.261163,4.625691,1.639872,0.109008,7.509398,55.323767,0.125744,1.796688,13.942387,0.047125,0.942077,31.785779,0.169856,0.562977,0.958424,0.187574,0.081549,6.871020,0.010516,2.021346,1.723771,0.007149,2.193365,5.724101,0.003560,0.113870,3.582726,0.014914,1.145125,1.883098,0.058895,3.966586,4.375897,0.126267,0.531514,4.901199,0.106105,0.617668,6.613237 
384.183552,7288971.964135,16432926727.329973,0.000011,3329827986.374270,3419.694280,0.948967,6185.227448,605.799604,0.470947,3.590810,78.112842,0.182381,0.078476,141.582753,4.969916,0.569306,0.871226,0.064435,0.284494,10.502085,0.007405,0.033307,10.397748,0.105004,0.725006,3.077481,0.063450,0.120799,26.308011,0.276673,6.690509,3.475080,0.082742,1.034265,1.158343,0.070921,1.175237,8.079442,0.053505,2.625651,28.460573,0.126285,2.345741,0.077213,0.192834,6.936893,18.323800,0.115971,1.439488,10.623137,0.049541,0.875746,8.010914,0.047426,0.007423,12.120617,0.207434,1.490916,5.786188 
22.551652,0.028477,38631955.759162,0.294077,12544.600045,102.886698,0.846541,3.727539,2.157222,6.293044,0.403684,10.092947,0.078514,0.103125,7.693823,0.064016,5.842251,0.423446,0.581447,2.490877,156.847571,0.120654,0.175057,75.692431,0.246759,1.532176,11.217400,0.008990,0.114124,6.997690,0.363517,0.866619,25.386413,0.001094,1.673357,6.785371,0.052574,1.021965,20.884506,0.148326,1.236024,50.019545,0.127616,2.914531,4.708058,0.046010,0.408042,3.991262,0.109259,0.329684,12.556437,0.118667,1.630544,5.138397,0.334331,0.028574,44.089844,0.045243,2.226919,18.176156 
0.000167,0.611648,46479084.787490,19909.197981,278.226410,0.078823,7880.134714,4.961994,1.295185,0.905946,0.004236,6.014852,0.138913,0.441383,69.880360,0.246213,0.469103,10.053417,0.572798,9.821985,701.635621,0.023747,272.464649,15.404690,0.058646,17.820169,54.332148,0.593904,2.380621,11.257951,0.006085,0.169139,6.581165,0.064553,0.438998,26.922583,0.100155,0.463894,9.841643,0.025093,1.193644,30.066143,0.156242,2.400447,3.329264,0.297392,0.092872,4.145643,0.017891,0.380493,2.675175,0.181284,0.105817,11.416390,0.094896,0.222587,12.361759,0.008796,3.133722,8.275505 
0.000418,0.000003,0.001372,0.000402,2742.260818,290.125039,0.003175,0.025527,84.451298,18.396137,5.455845,1.555136,0.004649,0.149908,6.972685,0.016953,2.506290,0.809537,0.105307,0.747800,1.494173,0.028399,0.881518,724.664394,0.084783,1.198700,1.083887,0.130564,0.218314,33.888369,0.102396,3.037493,16.861471,0.028912,0.615531,20.385380,0.026366,27.561704,62.276366,0.177755,7.387061,4.118828,0.265283,9.391647,5.744637,0.000863,0.358885,12.261484,0.020293,0.047896,140.217051,0.147096,0.733695,3.345315,0.173943,2.884008,19.050205,0.017489,1.717345,16.949140 
0.000814,2026576090.115421,2734268.684808,0.048074,1.117965,552.094363,0.399643,0.385935,0.637645,0.890692,5290.146304,0.325799,0.067006,5.628085,148.006776,1.687559,35.254351,10.933999,0.311976,23.790830,0.624639,0.071218,0.458674,693.528957,0.115886,1.215915,2.574150,0.164798,0.080778,3.029224,0.122570,2.016826,11.117760,0.059845,1.202526,2.723585,0.107384,0.331260,9.368491,0.016552,0.064045,8.239705,0.391703,1.773671,13.636401,0.091557,0.570393,17.963516,0.001288,1.608396,1.578018,0.040485,0.999216,9.049783,0.202759,0.440206,9.054188,0.263208,1.343257,4.634959 
164.206135,26247.587140,0.000000,3.474140,181.051181,141021.825162,0.011100,0.211636,130.265088,2123.137660,7.240043,2.076929,0.007856,0.104599,109617.715777,0.001076,0.372469,86.242220,1.742979,349.713314,949.869831,0.171715,3.241164,1.640518,1.955841,0.726405,6.709973,0.027178,3.195017,120.982777,0.213396,0.146623,8.158384,0.089543,1.514012,7.735507,0.083742,0.782551,5.113827,0.122373,1.794832,51.674033,0.015637,1.324514,1.599291,0.307633,1.403270,7.316819,0.095959,5.394317,17.954213,0.060405,0.864525,15.923147,0.144278,0.631578,1.245473,0.012285,1.183650,14.884846 
32.380669,46264015.821737,95117.498602,0.000128,94.395786,0.107740,0.570339,0.046365,2.666558,0.080258,686.599698,116.634944,0.669272,0.405429,116.202836,0.052266,2.496457,264.351885,0.022838,0.417694,16.398872,0.386339,0.112962,3.092216,0.864640,9.880805,1.296831,0.111453,0.845932,6.400549,0.260665,1.268711,3.768850,0.192388,27.747401,60.991598,0.420529,1.417900,11.636197,0.164881,0.044663,57.121377,0.231812,8.357876,6.880649,0.052069,1.081218,1.584702,0.016841,1.264641,19.919512,0.108963,2.144964,9.541899,0.042301,1.770403,1.332592,0.253356,0.170240,5.723523 
2046100.078472,0.019928,1753386652293.982910,7.022372,9.151768,32.992959,4.550168,0.009120,0.193185,0.000989,0.837156,2.502118,0.009049,3.748352,7349.159445,0.270901,0.868520,161.807509,0.674326,1.582140,412.136096,0.548517,5.099449,7.041999,4.022172,0.389396,17.733424,0.103182,3.061284,66.620916,0.060947,0.649542,9.951209,0.079281,0.940737,7.313929,0.076616,3.831324,1354.132317,0.105353,0.551027,8.114382,0.070131,1.079107,11.481124,0.108576,1.054733,6.684245,0.423757,2.618878,9.172828,0.073838,0.360896,0.343179,0.062427,0.521509,11.039010,0.008056,0.943137,3.755386 
6.332443,3.068058,1349144960362.814941,7.867572,0.023116,0.707252,0.021943,0.640536,0.028991,0.003825,3.425790,13.621930,0.023957,0.000038,7.485718,0.036223,0.602618,2291.881639,0.614678,2.615833,1.834032,0.006891,1.825526,24.640590,0.204854,5.688881,9.953466,0.044470,0.010502,4.179056,0.084185,3.294118,5.135106,0.027183,3.329016,9.382283,0.169829,0.334589,1.880145,0.049275,1.282971,12.553381,0.102488,0.922542,25.972419,0.005424,0.189024,49.506082,0.212182,0.336214,15.646208,0.004551,1.441922,10.167926,0.064353,0.151864,3.075479,0.006081,0.275828,17.609968 
1.491409,215.094462,0.013151,1.577711,0.035592,2.881454,30.388503,381.211412,157.768532,0.048624,20.725748,0.233623,0.096464,0.065490,6.381815,0.055005,1.034177,7.897405,0.685210,48.509242,10.639418,0.458420,3.310761,0.142410,0.169666,0.483881,9.428368,0.048093,1.260689,0.428134,0.021395,0.020574,0.999908,0.087647,0.892007,2.681381,0.107576,1.237903,2.441999,0.100802,1.530780,0.121655,0.350149,2.880905,7.378558,0.207716,0.821122,12.507802,0.110781,0.702968,4.401533,0.172852,1.441767,11.463461,0.018694,1.429661,25.877442,0.030838,0.874166,10.220767 
0.519052,110.233314,11.924996,7.715073,8.155698,0.482193,0.002969,0.057635,7.058170,0.042625,0.085457,1.966474,0.132633,1.554043,12.710526,0.035697,7.649309,11.722570,2.946054,0.376761,21.751372,0.283233,1.846803,16.817730,0.040756,0.506994,1.545573,0.245455,14.425926,6.850450,2.015174,0.530399,1.931718,0.035938,0.428015,1.791216,0.140976,0.502598,0.033589,0.121497,0.829454,29.964660,0.091986,2.063933,2.446514,0.077514,0.054257,20.056360,0.078626,1.548685,0.458463,0.079944,0.961912,3.803015,0.076913,1.843891,7.441689,0.020303,0.517725,4.454853 
39.701722,67439461.063623,19877246894.043095,253456.891372,0.047063,0.350230,1.301467,1.755793,0.053834,2376.063657,3.598931,2.778945,0.235594,0.887946,1.920666,0.119486,1.228544,5.971795,0.728371,0.146540,147.619094,0.581275,129.121752,26.607297,0.044994,0.201294,5.072427,0.058901,0.658967,13.571212,0.381421,1.196558,4.930041,0.461637,8.940134,37.988892,0.193251,0.016001,18.040095,0.000617,2.060484,8.087588,0.048390,0.831883,43.105951,0.399649,0.629639,9.055942,0.195736,0.352923,5.772359,0.046411,1.770022,1.702616,0.201824,0.215121,4.544184,0.230196,0.892764,15.036791 
0.000000,58647.263857,9433.002955,143881.228235,30.576585,59.583459,20.595010,1.364285,1353.935794,0.101110,0.402226,0.231612,0.126777,2.601247,8.260602,0.027947,0.452010,0.737356,1.409255,7.739697,1.698280,0.044472,0.566574,99.807856,0.383864,0.210789,3.275926,0.007590,12.751702,80.118660,0.148535,7.108957,0.044805,0.293209,1.005397,94.930311,0.080936,0.233108,9.150788,0.073532,0.335253,15.057589,0.062367,0.076054,15.865772,0.078182,1.420066,18.186153,0.218951,0.857538,8.024787,0.070382,1.861930,5.628507,0.568310,1.407670,4.978542,0.152397,0.371414,0.002804 
0.000054,900469.442586,36906.830144,0.000160,455908.679167,13616.908372,0.070301,2.730508,646135.909139,27.603115,0.114140,1.767015,0.157536,11.305810,1.407551,0.145859,0.130261,6.416557,0.458769,0.166575,1631.503778,0.106382,1.335039,10.238286,0.052621,1.015252,4.244239,0.103600,0.056145,17.158931,0.034087,0.759779,5.766294,0.014055,0.649758,3.297297,0.074576,1.174022,15.890722,0.074982,2.105484,17.965083,0.521702,0.943558,2.446132,0.021080,1.694627,14.556882,0.081490,0.070316,6.854032,0.025543,1.672143,24.109796,0.140636,0.466682,3.756044,0.314340,2.886693,6.348249 
15075752298.707218,0.000383,1480698263.716009,232.119634,0.000060,61.635848,0.069535,11.978869,6.680150,0.040072,71.199434,5197.895552,0.544865,5.779914,39.364973,0.001596,1.005805,1.496476,0.037417,1.222264,9.508892,0.155714,1.782752,6.468631,0.143020,21.208809,9.413302,0.036336,0.917472,2.096451,0.064686,1.720097,31.346364,0.833928,0.121314,10.855590,0.097914,9.590370,8.328664,0.340172,1.186873,9.490344,0.100259,1.442841,28.822087,0.101283,0.066244,11.572072,0.206354,1.678692,28.683093,0.080990,1.489473,0.531709,0.125306,1.814816,4.564856,0.075594,0.244065,16.555633 
1426673615577.192383,3.825916,0.000048,0.102689,1.587913,2940015.095264,0.021213,4871253.071026,5.032500,0.005943,0.402093,2.423414,0.235030,3.234191,2.339974,0.020383,0.623461,5.524636,0.016780,2.249908,1.066489,0.129440,27.417545,17.356903,0.065803,1.764597,22.893400,0.170092,0.480693,4.645258,0.048499,17.225052,0.162691,0.275310,0.522034,0.621111,0.044113,0.056891,3.440352,0.142780,0.323497,14.582241,0.068075,2.666422,8.224891,0.116045,0.010656,8.989760,0.223003,1.170359,12.723248,0.069928,0.611476,4.976045,0.365067,0.037132,15.161135,0.027509,1.823495,0.292452 
0.048309,64.461641,66.487960,270.703741,4035.899612,121.833216,0.017156,1.709351,73.549559,3.395588,0.083611,2.735185,0.157417,0.576638,53.494984,0.095758,4.167163,0.362477,0.509046,0.202044,2.813854,0.105498,1.179539,18.138093,0.236788,0.726195,1.092426,0.023514,0.226755,3.157526,0.078125,0.608314,19.342916,0.022314,0.246573,6.448614,1.878398,0.552994,4.548463,0.073051,0.883747,4.455208,0.158357,1.778302,1.497758,0.020125,0.434403,37.120063,0.071039,0.099183,1.477727,0.010681,3.077114,6.841187,0.024547,2.955574,4.625913,0.147355,0.129731,8.467594 
3172.053727,0.291690,57317.907022,0.523405,1.606422,37.789232,10.847811,219.949759,0.023095,0.000010,24.914066,9.279911,0.301248,0.089491,37.492315,0.003966,8.939006,0.719326,0.042628,0.136202,13.592020,0.058601,0.693683,1.566761,0.029498,43.532865,7.813241,0.013412,0.520358,9.686094,0.210125,62.957363,29.157977,0.055822,1.450117,27.666205,0.003285,5.466233,18.370862,0.172271,2.017950,25.999295,0.033308,19.473153,15.211796,0.084353,0.988898,2.557745,0.249771,2.377648,25.096270,0.055940,1.140783,35.486242,0.043299,0.243079,10.103629,0.310530,0.312131,5.032974 
3847546574.122322,8.983438,97336.510741,0.004306,0.023175,523.279990,0.964554,0.585319,1.042874,0.091167,14.727068,4.313285,0.727786,50.905459,2.748449,0.439238,0.089028,3.751757,3.581698,0.039842,64.975145,0.222854,1.020662,3.798521,0.815696,1.273498,6.338358,0.036865,0.322919,5.315984,0.161206,0.311110,24.545344,0.399564,4.045347,54.906720,0.145949,1.816090,6.797444,0.123022,1.230993,11.765253,0.235889,1.459618,5.897382,0.111429,0.029982,6.835427,0.197187,1.086817,4.812494,0.015974,1.423514,2.866906,0.150813,1.250407,6.135430,0.127580,1.135143,2.816554 
15.820538,0.000003,80.329072,3.894222,0.076392,462.721401,1365.888020,0.918459,28.905953,0.079994,0.637356,9.878652,0.120783,10.122601,137.999382,0.426626,0.131859,40.265991,0.028776,11.872407,230.335387,0.233125,0.703083,17.400373,0.264691,5.812987,21.059901,0.031779,5.606804,28.328889,0.152109,0.680905,1.303720,5.935649,1.209803,2.769986,0.229616,1.060231,16.119631,0.039491,0.643298,16.845068,0.258862,0.984351,7.227772,0.097654,0.617072,23.028536,0.194417,1.552580,56.552615,0.010948,2.652079,10.437095,0.008199,1.609928,16.595056,0.073805,0.949232,16.148159 
32.194594,0.063049,1.524388,24.946188,193.471318,15.097954,0.345492,0.006157,80.942697,0.074664,0.156701,36.409115,0.098138,27.579286,76.529313,0.063691,0.249082,3.238405,0.075752,1.829335,14.971873,0.036897,0.570479,1.138039,0.098993,1.233801,5.909675,0.023261,0.564433,519.979386,0.032060,12.129443,2.915105,0.280013,0.402103,6.545593,0.145399,0.587610,1.397470,0.202099,0.558699,13.018272,0.119455,0.837004,12.622975,0.077345,2.656110,15.484510,0.053106,0.817577,41.998864,0.113491,1.823399,7.547791,0.092383,1.518438,5.284670,0.175583,0.542979,39.690845 
0.000804,20939831128.099808,953.149511,101073.390955,0.007208,2386.932059,11.287141,15.706530,31.190092,0.151328,52.666564,2.836068,0.067708,0.037209,5.394711,0.004670,4.542199,4.873655,0.191664,0.427946,19.510381,0.014029,1.358806,37.071848,0.038957,7.572337,1.332764,0.036605,0.003309,34.799603,0.049447,0.040007,5.482918,0.044676,1.141620,19.055889,0.108019,6.889916,22.140547,0.055783,0.649981,5.357706,0.167139,1.663613,11.786184,0.005813,1.823126,34.675994,0.158978,0.774826,16.946684,0.061510,0.517047,16.314006,0.054510,2.109700,22.855872,0.214745,0.305346,3.250044 
0.048666,0.000004,316152228.185425,0.029515,783642147.135006,0.967837,0.740882,1.111485,1308.214791,0.005784,203.839203,4.316828,0.444577,0.278931,0.027173,0.013132,0.163438,33.277672,0.009666,0.756227,6609.379102,0.018948,0.196523,2.078337,0.005610,0.830976,67.086155,0.094394,1.170685,11.056195,0.011056,1.892861,7.561184,0.056072,17.382441,36.153237,0.270508,0.945748,3.206705,0.201429,1.059701,24.655850,0.122648,1.833679,167.388343,0.108528,1.828883,8.292001,0.016092,0.028042,10.899883,0.088315,2.148347,8.347325,0.227634,0.874834,19.938329,0.062312,1.377989,3.123642 
490763491984.369995,0.042710,8728.933956,9.515079,62168.168395,311.131017,42582.339402,0.055851,2.401378,0.153639,32.250389,6.527642,0.044111,0.992442,226.408959,0.005703,0.193481,0.468334,0.693226,0.125917,13.118318,0.048692,0.078881,7.838021,1.856526,0.263676,84.456480,0.114784,5.217124,5.452413,0.099128,0.604760,20.117540,0.135180,1.950504,3.307661,0.188160,0.510778,16.581068,0.370299,0.355518,5.565046,0.023500,0.923051,27.366761,0.139599,0.774495,10.311547,0.271814,0.653685,20.088265,0.017224,21.263941,4.340551,0.058870,2.641828,10.506154,0.074186,0.943797,2.391584 
2.192561,10451980428.787012,8679683.913093,0.011946,0.019740,3365.302880,4.846336,1.608893,5865.240406,0.204094,0.489020,21.334773,0.029457,1.072468,0.976633,1.255970,0.666048,53.518674,0.543466,9.617179,32.170611,0.764966,0.970608,4.779129,0.118579,0.322264,15.252023,0.624626,0.823552,25.178015,0.070948,0.046584,6.753675,0.256077,0.736581,7.754223,0.057401,0.494600,0.839267,0.048942,0.627109,10.964189,0.742799,2.739752,0.358858,0.236875,2.268767,8.362520,0.007705,0.589109,1.457612,0.387691,0.837809,0.348238,0.148165,0.972185,11.833716,0.114397,2.883828,16.838939 
2631093.674199,288733.936722,1662.989624,0.369011,0.515426,15.136841,0.224258,8.560687,0.067041,1.147145,0.150185,1.919202,0.026089,0.034502,1066.444171,0.097740,0.333699,1.195792,0.176682,0.567181,5.352926,0.012880,1.401571,2.662280,0.216401,0.202147,23.624442,0.905767,10.799775,7.030304,1.923689,1.038999,3.964323,0.214342,0.116048,9.521694,0.016919,0.189769,3.219590,0.106724,1.252417,16.920483,0.077714,1.817124,12.808161,0.065086,1.314922,7.320774,0.143262,1.451289,2.565570,0.331433,0.551928,0.904198,0.057224,2.327107,7.831105,0.267068,0.565320,2.437213 
2974804.561437,292.623120,1219661643.200239,6.258446,53.931424,63.780846,0.202190,0.154478,1.692199,0.251638,5.828728,0.758842,6.474891,0.248330,2058.684302,0.038744,20.435411,62.722330,0.184733,0.942840,22.502788,0.014850,0.347604,96.116937,0.033895,4.599019,98.951668,5.398055,1.004718,22.923506,1.422706,0.431017,7.566359,0.233267,1.337318,50.300980,0.033904,0.577062,0.895846,0.249018,2.869686,16.499093,0.000343,1.893322,7.986880,0.189972,1.484530,15.789796,0.095525,0.695478,25.809937,0.030519,0.171033,13.806868,0.110691,2.757292,1.165618,0.215112,0.757243,7.520581 
0.000004,976485.623054,0.028241,1.390324,87790427.293622,6253.735794,0.800504,1228.129514,32.602517,0.118298,0.049435,54.885519,0.083774,0.509025,321.529457,0.844972,0.264685,5.842022,0.045272,56.945430,6.876915,0.146411,0.189397,11.682898,0.151442,0.402324,0.737249,0.150357,1.722636,2.728553,0.219268,0.910349,3.328564,0.076669,1.386777,73.476452,0.042610,1.799117,14.256639,0.004103,0.155501,7.513070,0.219020,2.946551,2.606378,0.124436,1.085424,35.379337,0.301997,0.704127,5.974373,0.116384,1.831643,1.510598,0.055747,1.600113,8.465957,0.164475,0.142935,12.501284 
0.006563,622955060863.640991,0.001448,2134.115706,41.789935,0.031800,0.041896,2.081574,0.464115,0.008543,2445.098339,14.345503,1.029558,0.261892,29160.946023,0.060941,0.775429,4.071965,1.171072,2.205201,17.586612,0.023321,0.214513,8.491162,0.026853,0.241667,35.073751,0.021525,0.844878,1.890727,0.226666,1.671061,22.858578,0.200949,0.489415,57.613829,0.028350,6.952812,14.956333,1.893549,4.371712,29.465380,0.082385,0.156050,5.663005,0.000274,0.081596,5.204047,0.189328,0.446468,34.456723,0.279448,3.880977,15.796824,0.051128,2.650775,16.843051,0.315518,0.113803,0.746184 
0.004980,72107534054209.406250,0.067061,1.855701,9.514106,300968.956777,0.083392,4.083335,319.968010,618.713499,1.335534,4.346882,0.002367,26.904463,2647.212919,0.351140,0.920858,2.996017,5.813399,0.616138,2.882394,0.095265,0.953132,3.030533,0.066185,0.514841,19.934082,0.196023,1.883857,9.836216,0.105953,0.911253,5.213086,0.021227,1.346211,4.473431,0.143474,0.607518,8.797642,0.224335,0.857939,21.455070,0.016115,1.796466,1.931152,0.042009,1.517291,11.312240,0.186779,0.464931,8.571246,0.094922,0.383698,0.648145,0.164532,0.277037,1.805634,0.074055,0.228114,3.678622 
3.408464,88.060531,27359269.611923,0.044897,10.688087,5.772229,0.295797,4492595.019961,160.492205,0.149635,0.188791,34.031514,0.270403,0.038011,1.796987,0.008627,2.658931,25.102778,0.053249,0.045798,1.134304,0.117124,0.327289,19.014711,0.020534,0.800254,104.178197,0.008825,0.380570,215.187520,0.036112,0.296820,4.049642,0.639061,0.342144,23.788242,0.088963,0.483383,30.723214,0.405722,0.851771,11.554743,0.231129,1.204192,5.761153,0.146174,1.290046,8.522723,0.071668,0.734960,11.936480,0.094360,0.527072,19.984727,0.061789,1.484142,10.181262,0.210690,0.670474,8.594280 
3608028.349873,5470417.797269,236.847377,1.244246,736.764959,39.429122,7.414267,0.467748,0.561699,0.272058,0.109137,0.671374,0.076561,0.242833,1.324679,0.043129,2.759377,0.963297,0.102444,3.714348,2.379376,0.267376,1.306597,11.531601,0.026536,0.175479,60.800781,1.000272,3.109617,55.642382,0.122685,0.146099,5.787364,1.274167,0.147058,14.737234,0.144348,0.362960,4.555206,0.057791,0.183572,3.813353,0.007235,1.054420,12.541540,0.130139,0.375962,1.415197,0.058454,1.798776,3.408452,1.293178,0.799865,2.747136,0.050606,0.229213,8.546544,0.141428,1.484892,17.459580 
0.000825,11232.155036,1.057181,1.289447,0.153497,0.895014,20156.172861,1.172226,0.043815,0.043899,0.783354,0.412657,0.048998,0.254854,5.998997,0.755734,0.140073,6.599067,0.079315,1.038799,8.837057,0.094364,0.184894,9.879579,0.035369,0.766314,1.442774,0.334840,0.670933,17.683345,0.002845,0.414241,27.818557,0.009186,0.676010,14.157390,0.040826,0.975549,9.023575,0.203501,0.665616,1.018938,0.061920,0.148147,14.561178,0.466214,0.072248,31.702192,0.000222,0.097406,10.695998,0.129631,0.144612,15.004914,0.105709,0.196761,2.961531,0.043461,2.500766,9.496802 
0.262671,9999.257497,0.018414,996.663309,75907.091165,2473.516934,405.762966,203.866374,233.254660,0.019418,0.066916,13.155267,0.044135,0.049533,175.747034,5.165106,18.864453,40.812091,1.426235,1.537841,57.227683,1.232567,4.350797,1.596524,0.152816,14.270601,0.551878,0.153070,1.033241,9.803770,0.108575,2.103803,1.657633,0.003893,1.264949,35.669354,0.050103,4.999080,16.581944,0.074954,0.913830,5.151193,0.013423,1.333833,5.298578,0.110341,2.009632,0.578842,0.024824,0.040945,23.639923,0.330951,5.711722,6.344853,0.390952,0.452234,12.487239,0.009119,0.362905,5.416403 
0.000381,484784.841582,0.257739,0.265680,21.910629,301.501494,0.038552,0.003163,18.214468,0.038464,0.045542,225.177998,0.076881,0.004025,975.060807,0.014623,1.552646,35.418271,0.196206,4.855666,1.427325,0.080459,0.373475,114.077121,0.058718,0.211105,5.693250,0.095675,0.790976,34.770841,0.249751,0.794775,3.305093,0.121858,0.219313,0.571648,0.003976,3.060672,32.168240,0.087914,0.241692,17.801345,0.314895,3.271371,5.553757,0.096969,0.543741,25.979769,0.205859,1.595814,11.335331,0.035251,1.943640,3.692186,0.205791,0.545022,13.331887,0.040225,0.386989,11.444848 
0.000014,14.009996,46684.683644,920.790124,0.423824,14.461675,0.336944,115.037229,143.519584,0.040148,0.266445,176.053734,953.608364,1.063595,141.621429,0.174430,16.688973,6.509673,0.140346,2.083595,155.828015,0.083972,0.116452,3.966031,0.003559,1.903666,23.417061,0.022006,6.478676,19.978988,0.029843,1.537412,15.054261,0.063895,0.373020,234.704868,0.016222,1.913389,3.248308,0.040360,1.236427,10.994533,0.023282,2.215883,12.150445,0.097185,1.536921,7.691230,0.019674,1.477933,23.277811,0.115633,0.807277,9.296492,0.268979,0.161950,7.613310,0.102454,0.243515,10.064075 
57660.281943,17.154304,0.001683,817286.365129,113634.754632,54.349661,0.118894,0.760409,4265.477216,0.282636,0.116677,0.822458,0.002810,0.068686,1.760580,0.131254,3.083802,13.511755,0.040220,0.890674,4.417539,0.601224,3.376318,2.875258,0.038194,0.341151,4.304205,0.141697,0.118145,13.439558,0.362543,0.083243,18.121604,0.057778,2.045985,4.455897,0.054346,2.083501,30.323890,0.153350,8.910156,1.748392,0.011095,0.895383,13.339025,0.302954,1.596614,44.507750,0.047241,1.060262,5.909795,0.072295,0.053877,8.994139,0.088772,0.590314,7.940667,0.129257,0.308575,7.844291 
