(alpha=0.50),(alpha=1.00),(alpha=1.50),(alpha=2.00)
9.206768,1.022992,0.340112,-nan
2.397035,2.136422,-0.428328,0.437873
1.065780,-0.387427,-nan,-nan
-2.041410,-0.788281,0.587344,-0.928391
0.936713,-0.734076,-nan,1.197496
0.078494,3.490681,-nan,-2.783859
1.695776,1.449608,0.684117,-0.018330
0.205448,-0.278478,-nan,-nan
-0.628646,0.634024,-nan,-nan
2.034829,-1.083796,-1.927676,0.129785
-1.164081,-1.603852,-nan,-nan
0.315473,-0.260572,-3.411355,0.140571
0.059770,-3.746683,-0.742201,1.084668
0.930878,-1.280192,1.079006,-nan
0.454109,-0.046932,-nan,-nan
-0.232536,-1.144512,-1.953833,-2.173970
0.132837,-0.467046,-1.164595,-nan
-1.888736,-1.340159,-0.901659,-0.627820
0.199492,-1.377014,-2.283818,-nan
-0.322753,2.276632,1.673139,-nan
2.301956,0.376784,1.825893,-nan
-1.806409,-1.068523,2.221690,-nan
-1.558412,-2.468304,-2.821697,-0.405722
-0.017206,-0.345300,-nan,-nan
-0.539075,-2.112296,-2.444811,1.385507
1.847439,-0.222620,0.297283,-nan
-8.971743,0.457249,-nan,0.015352
-0.804387,0.837869,-4.480812,2.618661
-1.397170,0.702603,-6.452994,1.333043
-2.038061,1.242454,-nan,-nan
11.430088,0.501367,0.286167,-0.114275
-0.892079,-1.585509,-nan,2.518363
1.022579,-0.041030,1.900946,-1.117520
-1.891884,-1.726123,-nan,-nan
-6.087752,0.634168,-0.549808,-nan
-0.704490,-0.545253,1.507585,-nan
1.645999,-1.515386,-nan,0.158959
-0.608478,-1.238939,-3.142200,-nan
0.042409,1.104959,0.174205,-nan
-1.080470,1.404272,0.792946,-nan
6.980453,-0.308208,-0.826685,-nan
-0.042647,-1.645811,-0.586830,-0.620097
-1.332112,0.977171,1.927465,-0.087686
2.129160,0.511520,2.869358,0.454828
1.536482,0.283007,-0.089403,-nan
-0.104989,1.950659,-1.127774,-nan
1.566744,-1.121270,-2.121074,0.324890
1.574742,-3.800004,0.768813,-nan
0.953646,1.362284,-5.480198,0.413741
-2.345791,1.870937,-0.866454,1.094408
0.075957,0.424406,-2.469076,-0.364996
0.590452,0.661552,0.471261,-nan
0.263610,-0.179416,-nan,-nan
-1.994513,-0.334622,-1.838791,-4.411188
2.109117,-2.374262,-1.232983,-nan
0.295784,-0.886645,-0.941130,-0.844520
0.572711,1.311552,-nan,-nan
0.596280,2.016767,-1.409110,-nan
3.120413,0.245526,0.361130,0.535089
-2.269842,-0.820440,0.174266,0.165815
-0.748419,2.927789,-0.294566,-nan
2.034895,-1.356711,-1.093935,-1.478820
-1.270002,0.258160,-3.843165,-0.171549
-2.531807,-1.674798,0.639327,-nan
0.145059,0.622273,-1.876409,-nan
-1.823239,-0.839589,-0.660066,0.229395
3.390003,2.425423,-1.330044,-nan
-0.110355,-2.307996,-nan,6.647401
0.362789,-0.123095,0.204465,-0.726581
0.300262,1.170579,-0.076068,-0.462579
1.178980,-1.148930,-0.910369,0.109898
0.290239,-1.517954,0.763162,-2.188296
1.063656,0.159325,-nan,-nan
0.445412,2.263977,-nan,0.853964
-0.120220,0.245329,-2.503059,-nan
0.274511,-3.231834,1.200868,-nan
1.239489,0.230797,-2.260033,0.116177
-0.537472,-0.319866,-nan,-nan
2.255136,1.011358,-nan,-nan
0.418481,-1.313598,-nan,-nan
1.201941,1.112573,-1.471385,-0.241242
1.520842,-2.733087,-0.066235,-2.796774
31.402373,1.732683,0.365715,-nan
-0.599942,0.848070,-nan,1.750228
-1.214863,0.894865,0.515703,-2.472333
-0.297670,2.432757,1.912356,-1.227030
-1.595077,-0.203469,-0.729323,-nan
-2.195855,-0.380176,-nan,-nan
-1.417907,-1.619291,-nan,-nan
-0.216440,-0.287603,-1.396715,-nan
-0.633639,-3.045963,-nan,-nan
4.432456,-0.934037,-nan,0.004193
-0.187657,-0.216054,-nan,-nan
1.912400,1.104605,-2.461699,-0.059494
-4.059618,-1.740368,-nan,-nan
-2.696147,0.833156,-nan,0.425990
1.020760,0.870359,-nan,10.187233
0.428000,0.743378,-2.671733,-nan
-0.979322,-1.267092,1.155268,1.103458
-2.662100,-1.499965,0.176270,-nan
-0.236467,0.917062,-nan,-nan
22.631883,0.709326,-nan,-nan
-0.668932,1.602146,14.698295,0.101854
0.763544,3.330763,1.311344,-nan
1.939674,-2.436386,0.268474,-nan
-0.048379,1.334648,-2.956945,16.366175
1.465495,0.331186,0.217590,-1.181309
-0.948630,0.437858,-nan,0.682316
5.509541,-1.122855,1.280356,-nan
1.459017,0.834569,-0.595199,-nan
-1.498366,1.505415,-2.134675,-nan
0.958894,-0.287597,-nan,2.253487
-0.334027,-0.705299,-nan,-0.576786
0.986857,0.971001,-0.235796,-nan
0.055669,-0.184949,2.323467,-nan
-1.061841,-4.039712,-nan,1.679980
-0.784289,-2.602916,-nan,-nan
1.569736,-0.977458,-2.562541,-nan
1.045074,0.456228,-nan,-1.797352
-1.460592,0.429575,1.403703,-nan
4.061777,-0.801931,-nan,-nan
-2.366744,-1.443165,-nan,2.748912
0.790307,2.496047,-nan,-0.168150
-4.372869,-0.586360,-0.176405,-nan
2.214968,-0.587955,-nan,-0.527081
0.110077,0.404782,2.355940,1.892443
-0.928122,-1.772190,-0.426530,-nan
1.550355,2.161557,-1.243935,0.743991
0.043873,-0.861162,0.009093,-nan
2.629457,-1.068390,2.165753,-1.494668
0.215998,-1.159959,1.477306,2.520150
0.789791,0.482404,-0.083695,-nan
2.568309,0.456065,-0.008769,-nan
-1.423460,0.564978,2.091784,-0.313651
4.051476,0.463042,-0.163258,-0.788103
-1.459876,-1.337121,0.801114,-1.177555
-2.570469,-0.801908,1.450188,-0.257221
3.943817,-1.765426,-nan,0.108932
0.125646,2.680900,-0.142290,-nan
-0.966623,0.992617,-nan,1.010225
1.060515,0.003147,0.473621,-nan
-1.259212,-2.255585,-1.940594,-nan
-2.465985,0.218258,0.592543,1.803226
-1.413826,-0.152997,0.178588,-0.501404
-0.319411,-0.456458,-0.151234,-nan
-0.164336,1.107004,-nan,-nan
-5.963062,3.558678,-1.163066,0.337238
-1.672403,-0.835214,0.168295,-nan
0.573186,-2.732220,2.142751,-nan
-1.710380,3.903858,0.640844,-nan
1.260919,1.182037,0.035985,0.120577
-0.634434,0.933342,-0.991176,-1.554639
-2.041852,1.225746,-1.595190,4.012587
-0.715023,1.465784,-0.833020,-nan
-6.924003,-0.640616,-nan,0.270387
-2.473453,0.118087,-nan,-nan
-1.217238,-0.919124,-nan,-1.748382
0.615558,-0.969466,0.915007,-nan
-1.657759,-0.836918,-nan,-nan
-2.645153,1.164666,-nan,-nan
-0.839784,0.376198,1.648504,1.006042
0.102011,-0.055496,-nan,-0.162971
0.205687,1.273080,-0.499047,0.443327
0.872808,-2.067670,1.399499,-nan
-0.026907,-2.949575,2.886663,-nan
-1.634947,0.715009,-0.004332,0.068316
-2.771636,0.934400,-0.007920,-nan
-0.838267,-0.327895,-2.649547,-nan
-1.521469,2.243587,3.445528,-1.015482
-0.729034,-1.856092,-nan,-4.229428
3.974728,-0.182964,-2.563700,-nan
22.586638,0.693087,0.023468,-nan
3.586941,-0.511807,-nan,0.231645
3.031732,0.420372,1.670995,-nan
-2.277535,1.536396,-nan,0.479261
0.432649,-1.585830,-0.490212,-nan
0.060018,-1.575227,-0.341935,-nan
-3.615306,1.829935,-1.546590,-0.205656
0.922422,0.648459,-2.434259,-nan
-0.840623,0.738735,-nan,-nan
10.160033,-0.049073,-nan,-8.386547
-18.557159,-1.184559,0.514462,1.507836
-2.417990,-1.340695,2.164882,-0.064338
-0.847044,-0.582359,4.570099,-nan
-0.355710,0.473282,-nan,0.356873
-0.551434,-0.219131,0.092272,1.570886
-1.880922,0.802201,-0.263689,-nan
-2.077261,0.606316,1.932726,0.844349
-3.135501,0.179860,-1.890969,-nan
1.139673,-2.254983,-0.316253,-nan
0.060033,1.027149,-2.165765,-nan
0.036883,1.669326,-2.538425,-nan
0.070919,1.251189,2.519348,-nan
12.750970,-2.312138,1.676333,-1.432017
-1.228712,0.406123,-0.418509,-2.030656
-2.028589,-1.083730,-nan,-nan
-0.709718,0.986630,-nan,-nan
0.849318,-0.060615,0.180008,1.111162
-1.595895,-3.256234,0.387968,-nan
0.749193,-0.108171,-nan,-nan
-1.698117,-0.722470,-nan,-nan
-2.080448,-1.424054,1.507897,-nan
-1.148515,-2.621842,-1.252316,-0.922163
-0.533533,1.187142,-0.052749,-nan
-1.177870,0.781943,-0.285655,-nan
0.064934,2.462696,1.803951,-nan
0.607149,-0.836767,-nan,0.322276
1.808511,-0.453689,0.441451,1.862280
0.005300,-1.154765,-3.099100,-nan
2.114501,0.591029,-nan,-1.104469
0.444892,-2.650800,-0.127567,-0.408539
-1.138286,1.490825,-nan,-0.080919
0.225753,2.140756,-0.404196,-nan
0.439998,-0.101019,4.107963,1.192324
0.465790,4.271297,-0.239792,-0.830407
0.716950,0.566632,-nan,-0.243622
-0.825745,-1.181622,-1.323856,-nan
0.550650,0.865412,-nan,0.208483
-0.813083,0.532413,0.318590,-nan
-0.802920,-1.447853,-2.458616,-nan
0.992441,1.210446,0.715993,-0.054033
0.524840,0.094476,0.702989,0.580977
0.892382,1.772186,-4.793953,-nan
0.213190,1.147902,-5.888517,-1.123872
0.477731,-1.433536,-0.685749,-nan
-2.091810,0.150162,0.731784,0.451769
-0.721201,-2.818945,-0.186929,1.956799
1.393448,-1.317287,-nan,2.328688
8.665221,-0.143890,-nan,1.168138
-0.132744,1.423659,-nan,-nan
-2.204147,0.591732,0.814040,-nan
-2.227134,1.606971,-0.497033,-nan
0.753982,-1.376844,0.297815,0.001129
1.248218,-0.228132,0.780413,-2.574129
-3.473389,0.469972,-4.261792,-nan
2.213497,-1.574425,0.205083,-1.820851
-1.269629,-0.596960,-nan,-0.248748
0.238805,0.709560,-0.004035,-0.737186
-1.935623,-1.516550,-1.675663,-nan
-1.394891,1.661820,-0.308323,-0.273906
-0.304525,0.184074,0.738767,-nan
2.112864,-0.451024,-0.049257,0.108094
-0.187078,-0.352510,2.169672,-nan
-0.920125,-0.860667,-nan,-nan
-0.349830,-1.786282,-nan,0.484424
0.199196,0.575742,-nan,-0.274623
-0.024495,1.190995,-1.074538,0.070268
0.517357,-1.022471,3.889685,3.320756
-0.311258,-2.518501,0.163617,-1.640327
-0.518814,-2.474561,-nan,-nan
-0.802416,1.634131,-nan,-nan
-1.473384,0.576323,0.123393,-nan
0.540661,-1.345311,-nan,-0.270906
-0.486122,-0.419373,-1.652468,-nan
2.439733,-2.851067,0.939391,0.842425
0.197265,2.290385,-nan,-nan
-0.945785,0.256484,-nan,-0.939180
-3.044570,1.749282,-nan,-0.620798
0.128187,-0.721599,2.073640,-0.485922
-3.384149,0.966134,-nan,0.476366
-1.474108,2.829441,-1.168975,-2.147826
-0.341794,-0.055420,-nan,0.758569
-1.271459,-1.741100,0.981342,-0.070282
-1.284718,-0.163094,0.207991,-nan
2.455104,-2.272052,-nan,-3.054700
0.693376,1.300644,-nan,-nan
3.246769,0.036384,0.896240,-1.284251
-0.076665,-1.857085,-1.186050,-nan
0.344233,-0.205002,-0.442868,-0.815895
-0.033568,-1.053483,0.720866,-nan
0.001073,-0.576293,0.844201,-nan
-0.092454,-0.647913,-9.854700,-1.412728
1.209416,-1.015273,0.359493,-nan
-0.317868,-1.464497,1.087191,1.775421
1.000799,1.100137,-4.533235,3.524662
-2.412522,-2.199479,3.509846,-nan
-13.069572,1.516287,-nan,0.155203
0.888127,1.565249,3.795042,1.081472
-0.079083,-1.920187,1.815924,-nan
-2.501784,1.906210,1.083309,-nan
-5.927453,-1.531838,-nan,-nan
0.016480,0.702123,0.931412,-0.195347
1.953434,2.807064,-0.574188,0.091796
0.470694,0.557550,-0.303571,0.793392
0.222771,-0.649652,-0.504994,-0.602630
0.895225,0.506992,-0.253802,-nan
-1.511318,-0.706707,0.566198,-nan
2.634519,1.198141,-1.906384,1.333084
1.201842,1.559225,-nan,-nan
-1.260999,-1.489903,1.904399,-0.608554
-7.025116,0.070533,-1.836248,-0.146851
-2.090642,-1.838045,2.444807,-nan
1.261082,0.703169,-1.269089,3.070959
-1.112279,0.013371,-0.711037,-6.130986
-0.368585,0.367943,0.978509,0.567189
-0.023376,-2.216690,-nan,-0.079675
1.378170,1.739119,0.411096,-nan
-1.589733,2.114914,-2.388016,-nan
0.370311,-0.309134,-1.167889,-nan
-1.064345,-2.012821,-0.759992,-0.044655
0.683970,1.141787,-nan,1.015055
0.300365,0.635796,-0.651673,-nan
-0.348794,0.299640,-0.382656,-0.156851
0.262253,0.887001,0.579596,2.327319
-1.972031,-0.400891,0.781364,-nan
0.483714,-0.088936,-nan,0.560753
-0.439166,-0.421454,-nan,-4.618345
-2.175240,1.768467,-nan,-nan
6.092761,2.733758,-nan,-nan
-2.361250,-0.312073,-2.087660,0.052081
0.266436,-2.520121,1.059801,-nan
0.176720,0.878224,-nan,5.679241
-3.874451,0.077351,1.914932,-nan
0.183066,1.133937,0.206249,-0.771945
-3.300294,1.230483,0.620211,-nan
0.367561,-0.453503,-1.020591,-nan
-0.356044,-1.592679,0.001427,-nan
0.447198,0.740088,0.065277,-nan
-0.475614,0.647661,-8.701232,0.604073
1.361030,-0.268435,-3.194986,-nan
-1.454953,-1.847193,0.170709,-0.344464
0.393018,0.686264,-nan,0.817032
0.382356,2.004567,-0.398021,-nan
1.225141,-0.243516,1.814415,2.841724
7.764468,0.428052,-nan,0.175038
1.105657,-0.902756,-nan,-0.204413
0.532666,0.357227,-1.650533,-0.141362
2.315422,0.957799,-8.385067,-0.468568
-0.951583,-0.624862,8.050145,-nan
1.221586,-1.107383,-1.658287,-nan
-35.714817,-0.095693,-1.937899,-nan
-2.720898,1.446378,0.081904,0.781662
0.852733,-1.145205,-nan,2.590240
4.519861,-2.724413,-3.207289,-nan
-0.195492,0.581718,-nan,-1.009378
-1.210191,0.865322,-nan,-1.063415
-1.236504,0.412840,-nan,-nan
0.491735,0.703672,0.049191,-nan
-0.378069,0.433507,3.432352,-nan
-8.279269,1.488116,2.319819,-nan
-0.390644,1.037189,-0.065976,-nan
0.162933,2.482783,-nan,-nan
1.561188,-0.285979,-nan,6.542671
-0.953426,0.655663,-0.222275,-1.086194
-0.169201,-0.450115,-nan,-nan
15.667080,0.215241,-0.512423,-nan
1.560591,-0.570983,2.910460,1.595355
-0.067356,-2.097916,0.286824,-nan
0.339510,-2.125247,0.869497,-nan
-3.300852,3.928086,0.903560,-0.045385
0.225706,-3.376036,-nan,-nan
-0.277485,-1.932264,-2.607248,-nan
4.289747,2.316702,-nan,-2.243102
-0.345594,-0.907147,-nan,1.375489
-2.265423,-0.899863,-0.214814,0.958952
0.578585,-2.181926,2.498504,0.133054
-2.572946,1.630868,-2.483303,-0.240033
1.462266,-2.528081,-0.283739,-nan
-2.883955,2.305873,-nan,-nan
2.415111,0.141317,-0.050189,-0.047436
-4.000997,0.963907,-nan,0.735153
-0.443404,-1.492591,-nan,-nan
-2.449096,-2.913038,-nan,12.350775
-0.745289,-2.480986,-2.380305,0.018686
-0.056516,0.051701,-0.268260,-0.926486
1.269311,1.547067,-nan,1.517968
0.361580,0.023244,-nan,-2.352265
0.451637,0.031547,-1.234296,-nan
-1.216126,0.168333,-0.537246,-nan
-1.398715,1.978012,-nan,-nan
-1.109672,-0.776288,-1.009109,-nan
-0.760298,-2.068142,-nan,-0.468692
1.027119,-0.954229,0.208220,-3.031361
0.431421,-0.435205,-1.186074,-1.834174
-5.815650,-0.986949,-2.795563,0.965494
0.824949,0.914633,1.516304,-0.414845
1.072561,2.843258,-0.187537,-nan
-0.300916,-4.417368,3.246908,-nan
-0.909616,0.434096,-nan,0.598220
1.350240,0.962759,-3.636274,-nan
-1.394929,-1.145740,1.011107,-0.426197
-1.629014,0.098767,0.012088,-nan
0.231190,1.727250,-nan,-nan
0.264173,0.308967,-1.758340,-0.316270
-2.029188,-1.397411,-0.981662,-0.907706
-1.194791,-0.136197,0.694571,0.612170
-11.244013,-3.460147,-nan,-nan
1.012459,0.300427,0.382056,-nan
-0.750125,2.621558,-0.071228,-nan
0.423156,-0.872915,0.473796,-nan
3.739035,2.403081,0.883750,-nan
1.653286,0.765069,-4.287786,3.882202
-2.156173,2.310778,-0.025241,-nan
0.383920,-1.195947,-nan,0.243585
0.994128,1.897435,-0.985061,-nan
-1.899964,-0.169825,-1.184486,-nan
1.614605,-0.847552,-0.374284,4.549643
-0.772422,0.766128,-nan,-nan
-2.080959,2.198959,-nan,-nan
0.597340,-0.834988,-0.573914,-nan
-0.963080,1.071357,-nan,-nan
1.627929,-0.325396,0.110921,-1.829132
-1.214013,-1.575212,-nan,1.471350
0.145690,-1.493166,-nan,3.341725
0.461007,1.457467,-1.800225,-nan
3.677681,-0.297941,-nan,-nan
-0.606045,-0.387591,-nan,-nan
1.886835,0.750268,-nan,-nan
0.689747,-0.139192,-nan,-nan
-0.366055,-2.029757,-nan,-1.541130
1.422645,-0.498880,-nan,-nan
1.172433,-0.734405,1.019101,-nan
0.331818,-1.706660,-nan,-0.528244
-1.977785,0.924278,-nan,-nan
2.200110,-0.842744,1.086417,1.424024
-1.291779,-1.111130,-nan,-26.575085
-2.367201,1.730288,0.107813,-nan
0.568583,0.615166,-0.891248,-nan
1.542344,-0.829479,-nan,-nan
-0.806494,-1.661012,0.420514,-nan
0.180495,-0.956444,-nan,-nan
-0.062888,-2.198647,0.052262,0.210890
-2.173401,-0.968091,-0.426343,0.714939
0.083591,-0.236284,-1.877624,0.519310
0.103756,-0.181831,0.437646,1.552745
-0.117193,1.086235,-0.368906,-nan
1.282696,3.515209,3.448163,-nan
-1.276762,-2.640366,-nan,2.586618
-0.998375,0.462962,-nan,-nan
0.097688,0.882429,1.148423,-0.439219
1.598004,0.650661,-nan,-nan
-1.336051,1.124091,-nan,-0.594671
1.064130,-0.367702,0.320688,-nan
-0.770401,-0.047511,-2.775056,-nan
-0.565094,1.233157,0.187966,0.313928
0.261946,1.773693,2.041961,-nan
-6.859768,-0.849836,-nan,2.690362
0.932178,-1.350767,-nan,-nan
-0.708472,1.631871,0.691208,0.455511
-0.139063,0.731088,-1.581210,1.697179
-1.137349,-0.853251,-nan,-nan
0.267812,-1.495321,-2.048768,0.019421
-8.951640,1.823096,-0.201038,-nan
-0.613419,-0.755042,-nan,-nan
0.377407,-2.058939,0.598321,-nan
2.227242,1.358899,-nan,-5.110140
-0.139750,1.668923,2.421333,2.460244
-0.002707,-0.967448,-nan,-nan
-1.653676,0.088923,-nan,-nan
0.247301,-0.545231,-1.655846,-nan
-1.640140,0.368906,-0.845233,-nan
0.339145,-0.641701,-nan,-nan
-0.317973,-0.990197,-1.414671,1.357381
0.235110,1.544212,0.116052,-nan
1.819046,1.465489,-0.225417,-1.372184
-2.890801,-2.195885,1.946660,-nan
0.626873,2.914911,-nan,-nan
-0.740180,-1.896593,3.054511,0.680110
2.193614,-0.755959,-2.306204,-nan
0.517800,0.228329,-0.535183,-nan
1.035523,0.021120,-0.083454,1.717282
-5.240982,-1.383562,-1.205370,0.634194
0.570614,-2.112415,-2.526537,-0.411772
0.512992,-0.308548,-1.281715,0.586314
-1.411941,0.826922,-nan,1.487890
0.864072,-0.401040,-1.558287,-nan
-0.637699,1.180633,-nan,-nan
1.073657,-0.914319,7.279649,-nan
1.503808,2.863877,-nan,-nan
1.714011,-0.839986,0.376888,-1.270514
-2.462480,0.261692,0.291761,-0.117985
-0.036578,2.784375,-nan,8.293010
2.001816,-0.354507,0.581668,-nan
0.195302,-2.068301,1.455352,-nan
-3.042980,0.108178,0.974600,-nan
2.036698,1.777900,-0.260218,-nan
-1.147156,-1.000478,-nan,-nan
-1.396316,2.594459,-0.090208,-nan
0.667946,1.695399,-0.647336,0.348670
1.752964,1.096505,0.476148,-nan
1.031987,0.492236,-2.256412,0.076365
1.056666,-1.381706,-nan,-nan
0.414276,-2.397709,0.272470,-0.801920
-1.368886,-0.725705,-nan,-nan
-2.244180,-0.210969,0.190936,2.055514
1.148380,0.191245,2.073437,-nan
1.984196,1.227423,-nan,1.192647
-3.262849,-0.486475,-8.056569,-nan
1.027524,0.106700,-nan,-nan
-1.450412,-0.316779,-nan,-nan
2.162282,-1.763927,0.633351,0.411617
0.439118,0.641664,0.235031,-nan
0.100955,-1.377682,-nan,-nan
-1.639416,1.982644,-4.785636,0.531324
-0.456159,0.047439,-0.506189,-nan
-0.399470,2.385636,0.134944,-nan
-0.694189,-2.449915,0.775723,1.412614
0.450761,-0.355586,0.252216,-0.384602
-1.885747,-0.459396,0.484882,0.238255
-1.078823,-0.128294,-1.629358,1.655313
0.251502,1.468187,2.917546,0.535095
2.741103,-0.545016,-0.157181,-0.249311
0.186944,-1.260556,0.158925,0.712556
-1.137707,-0.467815,-nan,-nan
-2.713477,0.536395,-0.177201,-nan
1.443771,-0.483606,-nan,-nan
1.846062,-0.271264,0.378115,0.689926
-0.327016,-1.142017,-nan,0.198075
-0.006100,2.393273,-0.728482,-nan
-0.238997,1.114669,-nan,-nan
0.185970,-0.039888,0.097732,-nan
1.516014,-2.951698,-nan,-0.023151
1.266684,-2.611938,-nan,-nan
2.205105,0.707646,0.650096,-nan
1.982982,-0.623503,1.029329,-0.224015
-1.198258,0.284287,-nan,-nan
-0.242581,-0.459635,-nan,-nan
1.124224,0.853837,5.540090,-nan
-0.039847,-0.628569,1.998722,-nan
0.557921,0.694785,-0.059485,1.488462
-0.930833,0.236496,-1.890427,0.413590
-0.473439,1.422119,3.488537,-nan
-0.583130,-0.115835,-1.040067,-nan
0.328597,1.457525,-0.859487,2.506040
-0.126904,-1.196012,0.213377,1.613930
-0.140343,-0.162725,0.764745,-4.640567
1.609814,2.596728,-2.053038,-nan
-20.602770,0.258109,3.166693,-2.543662
-2.953659,0.451640,-0.256603,-nan
-2.276359,1.070510,-3.527477,0.194002
-1.644188,0.656064,-0.037522,0.625949
-0.521817,-2.625382,0.109914,0.440083
-0.941151,-1.183690,0.641944,-nan
-1.095880,-0.646116,-nan,-1.927322
-2.015874,-1.762608,-nan,-1.195821
-5.450868,-0.845984,0.189182,1.212016
2.982172,-0.918446,0.561798,-1.028021
1.781660,0.011929,0.688848,-0.384000
4.524304,-2.313451,3.333879,-nan
1.114777,-0.703037,-1.352495,-nan
-1.120407,-1.084526,-nan,-nan
0.784314,1.356686,-2.398489,-nan
0.016394,0.843172,-nan,-nan
-1.563618,2.526525,3.495973,-nan
0.521789,-2.293256,1.705206,-nan
-0.801271,-0.853433,0.230186,-0.083017
0.326805,0.910814,-nan,-5.550788
-1.491688,-2.692613,0.416288,-nan
-1.143971,1.010370,-0.503539,-nan
0.077112,1.761437,1.487821,-nan
0.873723,0.310151,-0.573357,1.694706
-1.414161,1.219803,-nan,-nan
-7.347518,-0.147890,0.929180,-0.222023
1.015954,-0.192781,-nan,-1.517512
2.044570,-1.135874,-nan,0.039618
-0.818778,-1.516482,19.077526,-0.368889
0.358888,1.329626,0.237239,-nan
0.148298,-0.475255,-nan,-1.063483
-0.920639,-1.810821,-1.371549,-nan
-0.465509,-0.820267,-0.393909,2.777922
0.755482,0.514660,0.631659,-0.530297
-0.420591,0.255235,-nan,3.756220
-0.327156,0.155173,0.191348,-nan
-3.415054,-0.315102,-nan,-nan
1.135408,-0.827568,-0.922544,-nan
0.409789,-0.294546,0.170707,-nan
-2.729783,1.894297,0.803300,-nan
-0.569080,1.787574,-21.321826,0.910526
1.101066,-0.086011,1.199227,-nan
-4.055534,-0.150185,2.128121,-nan
0.337943,0.227554,0.071825,9.101313
-1.133821,0.277030,-nan,-nan
-0.985088,0.467165,-nan,-nan
-0.535058,1.894319,-3.491738,-nan
1.277164,1.927927,-0.305222,-5.502619
-1.815660,1.252932,0.893359,-nan
0.793037,-2.637334,0.484574,0.274583
1.677712,1.151450,3.542016,1.224780
-2.018932,1.160184,0.157359,-nan
-2.095721,-0.676074,0.130029,3.182996
1.591600,-3.091060,0.284007,-0.600633
-1.496613,0.039093,-nan,10.739111
0.236981,-0.543091,-1.098278,5.779430
-0.715781,-0.084792,-nan,0.345761
0.797594,-1.502249,-0.308886,-nan
0.051161,-0.623899,-nan,-nan
-0.397754,-1.676198,1.045628,-nan
1.457924,3.152127,-nan,-nan
0.899229,2.110288,-nan,-nan
-1.599458,1.989883,-0.274803,-nan
0.683990,-0.289900,-1.825550,1.516784
-2.274461,0.210662,1.584817,-nan
0.710987,-1.242698,-nan,-nan
7.875993,-0.285480,-1.184033,2.834142
1.040933,1.290917,-nan,-1.376646
-3.987742,1.399221,0.504593,-nan
0.572214,-0.347109,-nan,-nan
1.515590,-0.687076,-nan,-nan
0.655781,-2.806164,-2.190061,-1.382937
0.675522,-0.539432,1.324254,-nan
-10.234204,-0.793812,6.947524,-nan
2.334165,-1.091179,-nan,-nan
-0.507202,-1.288982,-0.358521,-nan
-0.425908,-2.395733,-2.259571,0.158907
-1.216120,2.515256,1.121725,0.492868
0.177544,2.475915,-nan,0.145156
-0.861934,2.399916,-nan,-nan
-0.244513,0.518536,-nan,-nan
3.884294,1.327696,-1.668297,-0.127433
-10.204583,0.750868,0.304669,-nan
-0.012236,0.037637,-3.930240,-0.128115
-1.259868,-0.594716,-nan,0.117756
-2.167491,1.475181,3.207947,-nan
-0.352903,1.598686,-nan,-nan
-0.754768,-0.926856,-0.598638,-nan
-0.663018,-3.502786,3.944474,-1.494353
-0.061537,-0.441020,0.361761,-0.811936
0.279723,1.100812,-1.011929,-nan
1.153588,-0.316017,1.246645,-nan
0.382763,1.074117,-nan,-0.810889
3.117237,-0.387629,-nan,0.006813
-2.586401,-0.329979,-nan,0.144666
-1.202333,-2.436212,1.737178,-0.082969
-0.382181,-1.565265,0.688085,-nan
26.899864,-0.025162,-0.197184,-nan
-0.399525,-0.748955,-1.318428,-nan
-7.558507,-2.458296,0.120125,-1.694902
-1.139704,0.111150,-nan,-nan
-0.716180,-0.622608,-0.287893,-0.087254
-3.324597,1.985209,-nan,-nan
0.446543,2.179285,0.144799,0.256668
-3.023432,-1.519095,-1.231800,0.271822
0.632864,1.002562,-0.086580,0.243664
0.393323,0.388715,-nan,-nan
0.409623,-0.191951,-1.212924,-0.110162
-1.178705,-2.748157,-2.675372,-nan
1.919702,-0.286882,-nan,1.235737
-2.678992,-1.466915,-nan,-nan
