(alpha=0.10 x ell=1.00),(alpha=0.20 x ell=1.00),(alpha=0.30 x ell=1.00),(alpha=0.40 x ell=1.00),(alpha=0.50 x ell=1.00),(alpha=0.60 x ell=1.00),(alpha=0.70 x ell=1.00),(alpha=0.80 x ell=1.00),(alpha=0.90 x ell=1.00),(alpha=1.00 x ell=1.00),(alpha=1.10 x ell=1.00),(alpha=1.20 x ell=1.00),(alpha=1.30 x ell=1.00),(alpha=1.40 x ell=1.00),(alpha=1.50 x ell=1.00),(alpha=1.60 x ell=1.00),(alpha=1.70 x ell=1.00),(alpha=1.80 x ell=1.00),(alpha=1.90 x ell=1.00),(alpha=2.00 x ell=1.00)
7413841.998650,-2662729.060158,-1125.780527,0.019989,0.004345,-0.206972,-3.117652,-1.682513,-0.732534,0.063284,0.343405,-2.717197,2.532293,-1.187909,2.952258,0.127405,-0.054079,0.086537,1.225887,-1.227431 
-65465208362651.679688,7.238150,-0.037017,-2.489546,1.213699,0.890845,8.379652,1.899351,1.320334,-7.025248,0.982446,-0.818367,3.688415,-1.461379,1.643080,0.231442,-1.141785,0.957319,-0.655675,0.586640 
0.000581,365518.768604,2333.921094,-6.868426,0.267106,-0.873433,0.322346,-1.061382,0.115921,0.306115,-0.205024,-6.451697,-0.943780,0.600712,-0.291457,-2.240545,-0.539819,0.148469,2.262845,-1.023866 
-145932337385786432.000000,0.025623,30.707076,-17.263826,-135.646668,0.402629,-1.578050,-1.930302,-0.262664,0.170893,-12.096885,1.176259,2.278167,-3.367529,1.319892,-1.219008,0.546790,3.487891,2.083117,0.426083 
25163586.013704,0.360144,0.003435,13.781900,0.125524,0.534093,-18.905973,-8.382328,-1.089208,0.520903,0.894759,-11.005061,-0.002062,0.045175,1.293654,1.668649,0.620776,0.695886,0.395377,1.385233 
-3842347981298747.500000,384128.762024,-256.023802,-0.379009,-0.025319,1.721387,-1.883759,0.305666,-66.497036,-0.258923,-0.156601,0.053328,0.171367,0.590856,-1.491574,2.135154,1.898005,1.287961,0.629206,-0.006688 
0.000688,5.217993,-7.263075,-9.551335,-2.041889,0.136048,1.014891,-0.235057,-1.576650,9.105532,0.598378,-0.778826,-3.247953,1.588292,-0.199406,-0.718331,-0.320645,3.509313,-2.730968,-0.313656 
0.008755,-0.003673,-0.457540,-80.784808,-1.790136,-0.534377,-1.584022,-0.046009,-2.525417,2.520759,-1.239515,0.808312,0.452627,0.424680,3.062085,0.473817,-1.494543,1.055006,-0.993431,-1.428131 
-0.021879,-0.943181,-0.114954,-5.052981,-0.702676,-0.439931,-0.123554,-0.400308,-3.582295,-0.266080,1.876504,2.281104,-0.685073,-1.716587,1.301363,1.202215,-1.052789,0.224996,-0.726508,0.418293 
-0.000123,2712.913009,0.015324,-1.259511,8.478365,0.029282,-0.481970,0.656228,-5.338964,-2.927637,-0.650730,12.409344,-0.520998,1.183397,-0.714403,-0.436890,1.046651,1.220814,0.037653,0.801425 
4931742.951637,0.128577,0.320572,-0.108439,-0.545580,5.504651,1.016160,1.566496,-0.460146,-0.414290,2.070420,-1.777806,2.245750,-1.027646,-0.347566,-1.087524,-1.240307,-0.996953,-0.237677,-0.324857 
-0.054650,0.073460,-0.021954,0.204200,-0.435367,0.276005,4.875926,0.364318,1.096534,1.665230,-0.009280,0.881198,0.299334,0.608487,-1.086060,-3.471289,0.751212,0.285747,1.322259,-0.738433 
0.000350,789.741907,-3771.012544,-0.547943,-3.328869,-1.332214,0.679851,-0.404702,-2.523240,-0.903721,0.117235,-4.358099,2.198431,0.098407,0.348470,-1.309700,-1.141825,0.203491,2.464025,0.681348 
-1.097686,5.962923,-3.543454,-16.385745,877.457186,-0.238053,-0.040583,0.658724,0.781657,0.793189,-0.519494,-0.472656,1.847254,4.333478,-0.611954,0.058494,0.520863,1.810941,0.064382,-0.934805 
44.934778,618575.336376,0.515406,0.390470,0.188127,0.571428,0.668464,1.601734,6.283707,-1.167727,-0.354237,3.698865,0.460949,0.798817,-1.376334,-2.834681,2.665288,1.880130,-0.805698,2.464321 
0.341056,-0.021753,13.339802,-0.832962,6.506723,8.263269,0.461697,2.755229,-0.801529,-0.221711,0.140405,1.409373,0.246317,0.352867,1.483730,18.042946,-0.594663,1.116809,-0.502478,-0.028193 
0.000283,0.104092,-0.304974,-0.032117,-0.173301,993.874648,1.057164,2.786310,96.030350,-0.315703,-0.278178,-2.810033,0.336564,-0.434789,0.867780,-1.342068,-1.313620,-0.219313,0.731452,-2.646301 
18107.125597,0.000194,71.990021,-0.006170,7.304789,-91.304260,-1.360532,2.309748,-1.241893,0.533547,1.435715,-0.768609,-2.575783,0.950593,-1.711332,-0.478947,1.985460,-1.622068,0.511790,-3.530002 
-176334214716306.593750,-761.901339,-0.005731,91.891095,1.151096,-0.061386,-0.567498,1.260492,0.268989,1.204155,0.530379,1.334049,-0.517159,1.883098,0.945382,1.510947,-1.137893,-1.630993,1.400643,-0.429151 
56709680164505028395008.000000,0.000191,873.819012,8.266288,-9637.298210,-2.781162,7.873758,93.739503,-1.486217,-0.063081,-8.944046,-0.103550,0.212133,-1.418301,-0.235799,-0.786083,-0.841187,0.641693,3.855147,-0.594267 
25404.741718,-0.077147,-2.719003,76635.503178,-7.840973,-10.886138,1.284050,0.078327,-4.194615,0.302513,-62.095663,-26.374739,-3.297786,-2.833617,0.037682,0.537054,1.059052,0.346798,-1.166886,-2.520644 
-32.269334,6.521475,-0.069240,-0.195341,-10.502215,0.473220,-5.727408,-4.761266,1.265692,4.903625,0.181788,0.810941,0.584612,-1.907491,-1.352782,1.021152,-1.081303,-0.848174,0.875927,-1.219106 
0.049162,-618.621027,-0.123984,-2976.793837,-0.596232,-0.766758,2.637383,-1.496674,-8.954734,0.818816,-1.652281,0.534605,0.320992,0.361706,1.527055,-0.975160,-0.133617,-1.490066,-0.077441,-2.103699 
-0.001347,0.195524,-202.208630,0.088236,0.061036,-0.338735,-0.406970,102.772162,-6.944125,0.428502,3.200474,-1.671291,-1.931867,3.076512,0.721155,-1.875050,1.845977,-1.541700,2.316269,-1.180442 
0.000484,3.217305,-0.952867,-9.884659,2.617091,0.104254,-0.786552,2.738858,2.236338,0.307033,0.422157,-0.615020,0.623044,1.258935,0.512158,-1.425094,2.252454,0.140339,-2.058226,-1.073359 
2.707326,-2683.327442,-85.688532,1.296523,0.025564,-2.486970,3.026966,-1.694449,-1.151030,0.645523,1.077507,-0.772707,-8.511241,0.902642,0.811175,1.480305,-0.211377,1.041858,1.504765,-1.616408 
-81678544618.002884,149.016437,-73699.334343,35.226252,-0.316517,-0.112015,-0.004129,-0.274851,8.655771,0.200264,2.691472,1.830234,0.601107,2.580498,-2.253367,-0.390295,2.300989,6.555466,1.028378,-2.096089 
0.000339,-0.032213,-65051498.583456,0.303059,-0.013627,-46.337918,-3.616286,-35.703624,0.067714,-0.062200,0.748497,1.600953,-0.421806,-3.051415,1.948737,0.385183,0.411679,-0.050186,-0.885509,-2.176936 
0.000001,-158.250495,-17.975467,0.081877,0.258702,1.071820,0.446090,1.316703,46.210981,0.688991,0.450087,0.239848,1.454052,1.371482,-2.288687,2.407637,-0.164728,1.131811,-3.235792,-1.354675 
-0.148283,25417.111791,0.070212,8.014063,-0.202571,16.864691,-1.049110,-16.714212,-2.017730,3.962780,0.741224,0.636828,1.150590,-1.293609,2.445203,1.056478,-1.363991,2.624023,-1.333324,0.139844 
0.007504,942.907172,-0.383940,-1.204047,-20.426999,4.779092,-3.061023,3.108494,-2.358281,-0.138460,23.250806,-0.522487,0.281231,-0.512321,-1.149137,0.974214,0.200922,-0.450527,0.022892,-0.198000 
2.080453,0.000049,-18.210773,-24.130715,0.538922,4.491590,-0.060342,-0.061383,-0.093076,-1.756341,-4.283745,-0.151165,-1.790785,-0.875409,0.513633,-1.819995,-0.763432,-0.838369,-1.055723,0.548939 
29.775181,157.741117,433621.239640,17181.539268,-0.031409,3.899406,-0.357870,-0.045192,-0.668945,2.003823,-0.106766,6.895258,-0.259385,-0.462616,-1.283410,-0.831577,0.617858,-2.181935,-1.786142,1.370656 
274518.540327,-0.035724,0.005827,-2.750157,-3.149708,-0.184901,-0.091765,1.027512,0.118076,-3.686308,-5.110358,-0.403078,-1.881216,-2.325491,0.788276,0.706538,-1.490004,-0.785475,1.312815,0.225483 
-0.001000,761.224521,-58.062258,-0.767913,0.675810,0.836254,-0.925361,0.941752,-0.090956,1.484158,7.297068,-1.448802,1.758215,0.854696,2.588625,-0.584027,0.496984,2.787403,-0.877366,2.433759 
-0.000000,-0.000011,0.273479,0.055528,3.006989,0.124693,-0.020514,-2.354974,-0.365122,3.320602,1.631104,0.767662,-1.611788,-1.427052,-0.421377,-1.312862,-0.718654,-0.481812,3.052848,0.826179 
-0.005816,-1.139545,-661.320484,-10.809985,0.083998,4.333953,0.251030,-0.600454,0.334459,42.091601,-0.920323,-2.846062,-0.710666,-0.189871,-2.166493,-0.339369,-1.085347,-2.073632,-0.960386,0.035594 
0.001896,180.768141,-6284.792701,0.535928,-9.111489,-1.536776,-2.111776,268.093737,5.935089,1.043785,-0.982620,0.003448,6.644608,-1.137869,-1.171209,0.739388,-1.245846,3.161238,-1.068574,-0.441199 
0.000773,17.414246,681.176478,106.932043,-0.002819,0.421379,-6.450627,2.564717,0.480184,-0.629592,-2.997449,-11.715455,1.702829,-0.858015,0.338934,-1.221187,2.948644,-1.584816,-0.547554,0.394943 
-0.000000,-0.000615,1.748691,116.349310,0.010624,5.406527,-83.817990,-26.784728,2.357509,-3.943824,0.635518,0.084519,-8.132611,-0.044226,-3.565350,-1.808602,-0.371602,2.338198,-2.446226,0.507500 
0.000410,4.316842,-0.835826,-0.418187,-0.603527,5.646084,-2.207375,2.945500,-1.534990,2.037662,-1.380556,1.174392,-1.614018,-1.512239,2.037491,-1.854220,0.802569,-1.832798,1.607067,-0.294558 
-0.000929,-1.958966,-1.055282,-0.954263,-1.055614,7.727771,0.109226,-0.851921,1.630655,-1.771314,-0.354603,0.183062,-13.955731,0.236943,5.730587,0.378153,-0.300980,-1.243667,1.600111,0.051420 
-0.000535,7.200882,-24.245012,-82454.177558,-0.175044,0.287298,-1.633406,0.496115,2.709053,1.721135,0.093872,-1.176143,-0.144637,-3.106639,0.035081,1.305480,-0.574108,0.006188,-1.596710,-0.098509 
-0.582394,0.348268,0.213319,-0.538626,8.890748,-60.368448,-7.499033,-0.957384,-0.203064,-1.037787,-0.207819,4.307702,0.541612,2.202867,-0.730047,1.480449,-1.432754,0.876414,-0.383571,0.446711 
-0.000470,3095.613854,-0.728596,1203.013882,-0.318249,-0.153253,0.521413,-1.055963,-0.104513,-92.434763,-0.142279,-1.012530,-0.826327,-4.494516,-3.920072,-0.032413,-1.710280,-2.835419,0.181169,0.087003 
-0.001392,-56.680243,-22.061876,4.768058,13.527005,31.355517,-0.122013,1.152711,4.355669,2.862374,1.632112,3.267369,0.873746,-15.482418,-10.731577,-0.438459,-0.470758,1.439817,-2.465380,1.676365 
-8585088760.216046,49.165280,20250.221191,-0.131302,7397670.077008,0.901441,-2.525649,1.088923,-2.128431,0.264484,-0.190174,-92.530149,-0.158465,0.884492,-0.857545,2.388696,-0.196100,0.337222,0.080474,-0.530160 
-95828170965.228546,-14979944.938371,2.482171,0.133890,1.315629,0.863176,-1.309110,-2.171472,-0.422706,0.662269,0.337493,1.103306,-1.754604,-10.744159,-3.431618,-0.206192,-1.246614,1.273393,-0.697916,0.716804 
1030071650070.027710,-477.658900,3659.556462,-0.222233,30.486040,2.366263,-11.426840,-0.693039,-2.472981,-0.228309,0.513307,0.218133,-0.104060,3.114348,0.506193,-0.006943,4.777757,-1.699623,1.754395,-0.368493 
158649.501883,0.008854,-1.728113,5.346030,1.884042,0.282506,-1.432579,-2.022314,0.098271,-0.472636,9.720306,-1.085138,1.686973,0.267290,-0.642727,-0.959105,1.178964,-0.181118,1.175871,0.758729 
-0.000002,-0.205762,-15.190939,25.844528,-8.746992,0.505635,-0.243638,9.426544,2.048486,-0.734594,2.209035,2.222163,1.109406,0.503635,-0.726933,-0.186043,1.658561,5.308191,-1.432020,0.608078 
-4482.455806,10.528196,-0.434249,0.799132,0.203053,52.952770,-7.386544,-0.531302,-1.107894,4.462102,0.410589,-0.145552,-1.182663,0.138120,26.279160,0.354188,-2.884534,0.319944,-3.244323,-0.087554 
0.020188,98366.909155,-3.958266,0.067598,0.485253,-1.160841,8.964188,-0.953219,-0.634694,-0.905121,-0.722957,10.870058,4.022160,4.738077,0.964836,-0.732057,1.076406,1.935775,1.097673,2.363975 
-175005997172567.968750,-4.460946,384891.297035,0.048304,0.257651,-0.847376,-34.224516,0.996518,-1.796657,0.012711,-0.698229,0.335016,-3.185466,-0.877778,2.060202,-2.414457,-1.546446,-1.622845,-0.442405,1.832577 
8332885241182552064.000000,6.679795,-0.930602,-1.212316,57.288473,0.489204,-8.417957,2.050550,-2.289423,0.558702,1.479894,-3.070394,-0.631467,1.277567,-0.071489,1.076572,0.948548,-1.232105,0.731657,0.377792 
311920.126676,-2.722303,-0.494830,-0.006875,-0.205348,6.021051,-0.340946,-4.591009,1.150668,0.982300,0.407826,2.518207,2.544183,-1.403681,-1.587670,-1.746067,-0.705400,-0.395825,-0.617259,0.023910 
152397855689627435008.000000,-1.853070,-19.511575,0.960031,0.296456,-1.054909,-1.324414,7.245610,0.393455,-2.326618,-0.177872,-0.121021,25.734940,0.107363,-0.823304,0.784813,-0.143106,-2.745834,-0.340130,-0.487172 
-955231108.318962,-2.078135,-5401.989417,0.146616,-0.244936,0.728173,2.934463,1.641537,0.294404,-1.108678,0.317516,-0.281344,-1.920557,1.546902,-8.757384,-1.418069,-1.668100,0.132500,-2.848440,1.910673 
-52050177194630355877888.000000,0.004170,-5.929001,16.737388,0.201156,0.866767,1.287813,-0.500594,-7.049348,0.455948,0.453355,-3.574735,0.940650,4.212768,-1.089605,2.117947,-1.883165,1.895972,1.623263,-0.664273 
1504159839.759378,5.373660,11093953.918449,0.018927,0.603120,-0.554448,-1.292207,-0.185540,1.720040,-1.907367,0.461550,-0.437167,2.190477,-19.026295,0.293717,-0.886429,2.946192,1.526713,-1.241531,0.491836 
-629784732.123282,0.160482,1.927977,1.634368,1.331863,-12.865307,-0.227066,-0.292904,0.440379,0.179652,-1.039977,1.423967,0.388643,-0.786737,0.025912,-2.203481,1.664866,-1.106655,1.882206,-0.420897 
-1334877.183954,-6.605638,6.944847,1.893912,-0.004536,133.265058,0.988556,0.360762,-3.872135,-3.145004,0.340286,-0.446306,1.526235,-1.439892,-6.288825,1.717237,-1.887807,0.403878,0.123183,-2.056344 
-0.878595,13.839468,0.000069,-0.296682,-0.249189,-13.094525,10.893140,1.139404,0.861856,-1.913826,-4.128063,-0.977453,1.701194,1.157576,-17.555207,-3.018537,-1.151128,-3.158309,0.688510,1.550781 
-0.000007,-53.729080,-392.335023,6.895237,0.089571,5.960898,-53.712966,3.599116,-2.452336,2.839720,-0.804520,0.409123,-1.214116,-1.327312,2.875643,-1.919002,1.289445,-0.804954,0.637819,-0.275699 
-4.766626,0.014084,-329.674232,-0.028635,0.501775,-0.341251,0.260910,-0.752562,16.586303,-4.543168,-0.667784,-0.670945,0.412189,-1.087605,1.329797,-0.411011,0.556392,-0.757267,-0.001765,2.777571 
0.002143,-0.299881,2286.316283,-0.018736,28.023815,10.626026,-5.769098,-2.888549,1.719973,0.753776,0.843864,0.267238,0.771641,1.036429,3.584434,-0.171551,3.718268,-2.830824,-0.807026,1.069401 
-0.000006,1362.148526,-0.014874,-26.500302,-41.969242,0.346962,0.809397,-9.336993,1.060780,0.592795,-0.079448,4.490225,-2.451629,0.080717,-59.529089,1.178217,1.435249,-0.909987,1.103794,-0.433475 
1494010857956170752.000000,126495.534891,0.011341,-0.021524,864.006566,117611.358491,0.966396,2.944341,-1.014364,3.247254,-0.483367,1.557604,-3.844154,0.227670,-0.803456,0.264142,1.141502,-0.001900,-1.006482,3.137633 
-159983.268608,-0.062712,14.569089,-0.356682,12.671490,-2.113052,-0.053419,-52.558521,-0.734843,-0.537994,-1.051611,-1.018747,3.452657,-5.145342,-0.778789,2.284574,0.987436,-1.038022,0.918981,-0.937543 
-10197861749.801441,-16329.092212,-0.100303,-0.785126,0.494373,-0.019942,-0.623589,-105.827828,3.023370,-0.406017,-0.414894,-0.055336,-0.569285,-0.030115,0.944086,-0.390742,-1.914168,1.278036,0.922173,1.119042 
0.007019,-353.475467,116.547315,1.321292,21.513818,4.762704,0.764116,1.398064,0.737938,-3.670735,0.200771,-0.416903,1.595826,-1.533452,-0.305373,-1.714382,0.307388,2.931485,1.312437,-0.266561 
-17478884099.627380,6.227747,-0.061501,-0.027887,0.463639,0.313865,-13.302872,14.429453,0.622766,-0.756316,-1.224712,-0.459589,-0.426634,0.205739,2.719962,-0.647752,-0.988299,-6.823802,-1.218177,0.000003 
0.004377,1.618260,-0.078605,-6.135181,-1687.317052,0.462398,32.302775,-1.142152,7.598662,80.949172,-0.824339,1.284818,-2.406858,1.222477,1.099035,0.054352,1.485938,-1.755488,0.500951,2.085356 
0.001326,3.885441,-0.395675,0.291197,0.284402,2.029000,0.641101,2.861965,0.001072,0.120632,25.073130,0.318398,0.388460,-1.667684,-0.029135,1.741525,-1.680463,2.923292,-1.694496,2.208258 
0.000001,-8.553890,-1.865899,1.015736,1.936519,-8.624393,-0.066138,-0.979453,-0.089737,0.043412,-0.254668,0.812631,-0.290779,-2.979538,1.096193,1.700373,-4.986086,1.082397,-0.113064,2.518083 
19290.232306,0.019412,3.410188,-0.726857,-61.248962,-0.116995,1.008861,-1.076345,-0.045949,-0.881844,-0.554472,0.022750,-2.295888,-0.009468,-1.288667,2.701216,0.279779,0.405707,-0.200804,-0.978669 
0.722440,109.428930,25127.373997,-35.498087,34.387154,0.581388,-353.277472,-7.757294,0.989312,-0.042910,-0.893422,-0.195604,-1.212869,-0.253727,-1.111138,-0.216667,0.781621,-0.389034,-2.480919,0.553502 
-4521158.872951,-0.042196,88736.976131,0.539934,1.331906,-0.346663,-0.148950,-0.031839,-7.493947,-0.514338,-1.694010,0.207611,5.031267,-1.153325,1.113478,0.079237,-1.422001,0.959642,0.073993,1.682531 
-0.012432,-0.001622,-0.070052,-6.432730,-4.584388,0.386050,-2.641390,-1.573593,-34.881142,-0.195089,-21.345434,-1.379734,-0.239286,16.161042,-1.353440,3.687028,-0.010392,-0.507797,-0.777649,1.398430 
-1269936.290516,-1261679.705047,43.954787,-2.812836,29.184894,-0.388502,-5.370301,0.016719,0.913585,0.289409,-1.659988,-1.461917,-0.462428,1.903869,1.302051,0.787127,0.938723,1.026781,-0.092263,0.556154 
-80308685628378480.000000,-2.051258,1202.224904,5.758507,451.137026,1.055135,-2.103937,-0.063464,-0.891179,0.410392,0.005136,-0.681485,-0.619523,0.153291,-0.568701,0.763763,1.102497,1.314374,-1.016314,-0.755200 
22754.446530,-0.000501,-0.084002,0.027739,-125.983033,0.098416,-0.763236,-2.381733,-1.347868,-4.295916,5.775364,-5.290801,-0.112078,0.391835,0.926151,0.061857,3.046197,-0.916413,0.969834,-0.108784 
1912.038101,-0.011153,-78.529939,0.603441,-0.369757,-5.858088,-0.310883,47.826433,14.737563,0.775018,-3.137128,0.320931,1.988118,1.089461,1.001969,-0.095667,0.602737,1.440384,0.730286,1.505687 
-2.182954,0.000560,16.219096,-0.089039,6.266045,-0.107682,-34.340062,-0.115599,0.279197,16.395813,-0.097928,6.088460,-1.487925,-0.367711,-0.219172,2.199293,0.578190,1.191399,0.186967,-0.443927 
993.457809,5.306050,23.216904,0.825537,-0.754888,3.000449,-50.423461,5.705021,-0.824965,-1.403837,7.806929,-0.644289,0.155141,0.713429,-0.253229,0.774110,1.696017,-0.997251,2.392224,-1.914396 
28.041651,0.008010,87.972290,-1.573636,-268.603268,14.456503,0.189494,4.085281,0.949653,0.655397,0.852996,-2.638125,1.553331,-1.451132,0.845040,-0.588806,0.715135,-0.127018,-2.691679,-1.012251 
-9.812898,0.001904,-1201.371744,-0.425786,-14.647801,0.491756,55.622411,0.038185,-0.578060,3.767081,-0.409106,0.004564,-2.559453,0.373707,-1.096589,-1.597060,-0.705935,1.615015,-1.484454,0.575565 
16826944224079.441406,-0.001836,0.008735,-0.762451,0.140290,2.299850,10.396285,0.433826,2.566713,-5.727767,-2.681644,-0.545412,0.351809,1.252633,-0.521731,0.624744,-2.204826,1.281884,-0.193597,-3.931172 
0.630386,-0.062297,392.788317,-0.408594,-5.014578,125.890294,1181.949576,0.435204,0.285003,-1.286321,0.229058,0.265749,-5.253414,1.609646,3.000322,0.980652,-1.080350,-1.220350,1.578400,-0.657828 
-0.000002,0.023982,-3042.764920,-1.702839,-0.615473,-0.075346,-0.655499,-1.419966,1.344246,-1.251171,-65.723226,1.165733,-0.724851,-1.070432,1.493063,0.068098,-1.525093,0.204986,2.274558,0.346503 
221616169.593243,-61.563145,-14232.098330,9.395866,2.050810,-0.422037,0.028497,-0.652942,-0.022117,0.409143,-0.514008,-0.286509,-0.130755,-0.612010,-0.320526,-1.167241,-1.584267,1.159495,-0.349586,1.601250 
-22.796443,-1.064834,149.488565,-31.348853,-0.012439,-7.706052,24.211750,0.357072,5.904522,-1.275197,0.083297,1.614151,3.232932,1.236199,-0.709825,0.126101,0.370950,2.663259,3.672303,-0.683181 
-0.166805,1.005061,0.088882,-0.042919,3.614552,-0.956227,7.990888,-0.084091,-0.214944,-1.081625,0.291873,0.807425,-4.248896,-0.765184,-2.609383,1.047768,-2.131018,-1.354814,-1.039064,0.152163 
-0.067760,6691.157070,25.112835,0.038423,-7.570629,0.006931,-0.297248,1.529097,-0.147017,-0.581883,0.751356,1.627388,0.611732,0.019463,-1.168023,-2.794991,-1.034274,-0.254271,0.247755,-1.445971 
-167.442012,-1.549395,0.877430,-0.158301,1.036521,-0.147451,-106.314901,39.956919,3.010896,7.795053,-1.686008,-3.457036,-1.433985,6.047594,-1.301675,3.446988,-1.371002,-1.077491,0.299747,1.955237 
-23.767192,-2.396878,0.025479,-7.233552,0.014904,2.738295,0.502419,0.060734,0.382638,-12.165925,0.841996,-1.796407,-1.892425,-1.062707,5.432572,0.353514,4.247415,-2.613256,-0.717676,-0.740592 
4559.682657,6768.488781,-4439483.162841,5659.624484,0.888971,0.443940,0.789434,-0.508822,0.652965,-0.373232,-1.497605,-0.374505,-1.631194,-2.488973,1.105507,0.103755,-0.310484,-0.402983,0.795533,1.630722 
-0.056112,1.318397,-1.143085,-3.665317,0.168366,2.748544,0.293924,-0.462120,2.287808,0.584032,0.403162,-0.475887,-12.648960,0.586021,-0.133763,0.237310,1.224495,-0.671551,0.260688,0.333121 
360030.748024,0.213072,0.229555,7.452884,-0.396141,0.033867,-0.837699,1.054178,-0.976953,-3.717793,-1.153799,-1.882902,1.172761,-0.642065,-1.543197,-3.333959,1.958322,1.385594,0.997541,1.925618 
-22881692.602708,-335.898841,1.998363,0.043040,-0.363260,0.215575,-12.580248,-0.179819,-1.989616,0.428769,0.246075,-0.796831,6.644855,-1.995706,-0.925032,-2.049502,0.090563,0.582655,-0.647853,-0.096042 
-23284409.433552,-1.502503,-4.000050,82.515660,0.123014,-2.077802,-6.338182,1.524045,51.800715,-0.406273,-2.134605,1.047525,-0.897522,-3.929986,-0.371419,1.006077,-0.442842,1.325124,-2.799345,-2.175101 
-0.000373,1447.745004,0.094379,-0.051000,-0.340648,-0.352090,0.503899,2.901051,31.288109,-0.415682,-1.125857,3.835904,4.438604,0.275285,0.313778,-0.274048,-0.429498,-1.597607,-4.224688,0.839142 
-29.052953,-0.008064,-643462.283436,13629.840107,150.434243,0.501717,-1.915679,-6.412362,-0.029882,-51.835277,2.460109,1.341979,-0.076743,1.805803,-1.329887,0.197968,1.429274,1.161028,0.502260,-2.259791 
3.220770,0.007040,-92.187516,-318.492701,-0.209557,21.683722,0.317434,0.163156,5.970629,0.232495,1.771689,-0.708026,-0.121549,1.063958,-0.044833,-2.074575,-0.855377,-1.146767,-0.172153,-0.246811 
-0.014701,-0.517818,-0.059654,-10.771740,0.225347,-178.266714,-0.516293,45.148845,1.274364,-1.096518,1.361906,-0.895093,1.727772,2.091088,-0.081296,0.738744,1.220101,0.867992,0.949856,-0.203032 
-0.025929,0.132880,2.846814,-25.626222,-1.244616,-6.361898,0.718981,33.114711,-1.168236,-0.247230,0.722910,0.352394,46.244838,-0.833567,0.048594,-1.459765,-1.554076,3.091575,-0.506696,0.706389 
